#nch:  1000 id=     1      E in detector (MeV)                                             
#      x          content      error    
  0.278550E+01 0.380000E+02 0.616441E+01
  0.279450E+01 0.320000E+02 0.565685E+01
  0.280350E+01 0.290000E+02 0.538516E+01
  0.281250E+01 0.350000E+02 0.591608E+01
  0.282150E+01 0.350000E+02 0.591608E+01
  0.283050E+01 0.280000E+02 0.529150E+01
  0.283950E+01 0.360000E+02 0.600000E+01
  0.284850E+01 0.380000E+02 0.616441E+01
  0.285750E+01 0.380000E+02 0.616441E+01
  0.286650E+01 0.570000E+02 0.754983E+01
  0.287550E+01 0.440000E+02 0.663325E+01
  0.288450E+01 0.590000E+02 0.768115E+01
  0.289350E+01 0.610000E+02 0.781025E+01
  0.290250E+01 0.710000E+02 0.842615E+01
  0.291150E+01 0.490000E+02 0.700000E+01
  0.292050E+01 0.580000E+02 0.761577E+01
  0.292950E+01 0.510000E+02 0.714143E+01
  0.293850E+01 0.630000E+02 0.793725E+01
  0.294750E+01 0.680000E+02 0.824621E+01
  0.295650E+01 0.610000E+02 0.781025E+01
  0.296550E+01 0.570000E+02 0.754983E+01
  0.297450E+01 0.640000E+02 0.800000E+01
  0.298350E+01 0.490000E+02 0.700000E+01
  0.299250E+01 0.690000E+02 0.830662E+01
  0.300150E+01 0.650000E+02 0.806226E+01
  0.301050E+01 0.570000E+02 0.754983E+01
  0.301950E+01 0.450000E+02 0.670820E+01
  0.302850E+01 0.320000E+02 0.565685E+01
  0.303750E+01 0.300000E+02 0.547723E+01
  0.304650E+01 0.410000E+02 0.640312E+01
  0.305550E+01 0.430000E+02 0.655744E+01
  0.306450E+01 0.430000E+02 0.655744E+01
  0.307350E+01 0.420000E+02 0.648074E+01
  0.308250E+01 0.490000E+02 0.700000E+01
  0.309150E+01 0.280000E+02 0.529150E+01
  0.310050E+01 0.420000E+02 0.648074E+01
  0.310950E+01 0.370000E+02 0.608276E+01
  0.311850E+01 0.460000E+02 0.678233E+01
  0.312750E+01 0.500000E+02 0.707107E+01
  0.313650E+01 0.620000E+02 0.787401E+01
  0.314550E+01 0.610000E+02 0.781025E+01
  0.315450E+01 0.560000E+02 0.748331E+01
  0.316350E+01 0.740000E+02 0.860233E+01
  0.317250E+01 0.750000E+02 0.866025E+01
  0.318150E+01 0.850000E+02 0.921954E+01
  0.319050E+01 0.590000E+02 0.768115E+01
  0.319950E+01 0.610000E+02 0.781025E+01
  0.320850E+01 0.640000E+02 0.800000E+01
  0.321750E+01 0.540000E+02 0.734847E+01
  0.322650E+01 0.560000E+02 0.748331E+01
  0.323550E+01 0.560000E+02 0.748331E+01
  0.324450E+01 0.630000E+02 0.793725E+01
  0.325350E+01 0.610000E+02 0.781025E+01
  0.326250E+01 0.760000E+02 0.871780E+01
  0.327150E+01 0.790000E+02 0.888819E+01
  0.328050E+01 0.710000E+02 0.842615E+01
  0.328950E+01 0.830000E+02 0.911043E+01
  0.329850E+01 0.700000E+02 0.836660E+01
  0.330750E+01 0.670000E+02 0.818535E+01
  0.331650E+01 0.710000E+02 0.842615E+01
  0.332550E+01 0.630000E+02 0.793725E+01
  0.333450E+01 0.580000E+02 0.761577E+01
  0.334350E+01 0.650000E+02 0.806226E+01
  0.335250E+01 0.790000E+02 0.888819E+01
  0.336150E+01 0.860000E+02 0.927362E+01
  0.337050E+01 0.640000E+02 0.800000E+01
  0.337950E+01 0.750000E+02 0.866025E+01
  0.338850E+01 0.680000E+02 0.824621E+01
  0.339750E+01 0.870000E+02 0.932738E+01
  0.340650E+01 0.640000E+02 0.800000E+01
  0.341550E+01 0.650000E+02 0.806226E+01
  0.342450E+01 0.540000E+02 0.734847E+01
  0.343350E+01 0.570000E+02 0.754983E+01
  0.344250E+01 0.490000E+02 0.700000E+01
  0.345150E+01 0.510000E+02 0.714143E+01
  0.346050E+01 0.610000E+02 0.781025E+01
  0.346950E+01 0.700000E+02 0.836660E+01
  0.347850E+01 0.570000E+02 0.754983E+01
  0.348750E+01 0.830000E+02 0.911043E+01
  0.349650E+01 0.800000E+02 0.894427E+01
  0.350550E+01 0.820000E+02 0.905539E+01
  0.351450E+01 0.640000E+02 0.800000E+01
  0.352350E+01 0.600000E+02 0.774597E+01
  0.353250E+01 0.520000E+02 0.721110E+01
  0.354150E+01 0.590000E+02 0.768115E+01
  0.355050E+01 0.570000E+02 0.754983E+01
  0.355950E+01 0.450000E+02 0.670820E+01
  0.356850E+01 0.430000E+02 0.655744E+01
  0.357750E+01 0.550000E+02 0.741620E+01
  0.358650E+01 0.520000E+02 0.721110E+01
  0.359550E+01 0.490000E+02 0.700000E+01
  0.360450E+01 0.590000E+02 0.768115E+01
  0.361350E+01 0.710000E+02 0.842615E+01
  0.362250E+01 0.540000E+02 0.734847E+01
  0.363150E+01 0.640000E+02 0.800000E+01
  0.364050E+01 0.760000E+02 0.871780E+01
  0.364950E+01 0.860000E+02 0.927362E+01
  0.365850E+01 0.840000E+02 0.916515E+01
  0.366750E+01 0.820000E+02 0.905539E+01
  0.367650E+01 0.740000E+02 0.860233E+01
  0.368550E+01 0.820000E+02 0.905539E+01
  0.369450E+01 0.900000E+02 0.948683E+01
  0.370350E+01 0.850000E+02 0.921954E+01
  0.371250E+01 0.910000E+02 0.953939E+01
  0.372150E+01 0.820000E+02 0.905539E+01
  0.373050E+01 0.107000E+03 0.103441E+02
  0.373950E+01 0.116000E+03 0.107703E+02
  0.374850E+01 0.910000E+02 0.953939E+01
  0.375750E+01 0.860000E+02 0.927362E+01
  0.376650E+01 0.900000E+02 0.948683E+01
  0.377550E+01 0.800000E+02 0.894427E+01
  0.378450E+01 0.730000E+02 0.854400E+01
  0.379350E+01 0.850000E+02 0.921954E+01
  0.380250E+01 0.970000E+02 0.984886E+01
  0.381150E+01 0.850000E+02 0.921954E+01
  0.382050E+01 0.104000E+03 0.101980E+02
  0.382950E+01 0.109000E+03 0.104403E+02
  0.383850E+01 0.104000E+03 0.101980E+02
  0.384750E+01 0.960000E+02 0.979796E+01
  0.385650E+01 0.980000E+02 0.989949E+01
  0.386550E+01 0.104000E+03 0.101980E+02
  0.387450E+01 0.107000E+03 0.103441E+02
  0.388350E+01 0.830000E+02 0.911043E+01
  0.389250E+01 0.940000E+02 0.969536E+01
  0.390150E+01 0.940000E+02 0.969536E+01
  0.391050E+01 0.660000E+02 0.812404E+01
